Epoch	AvgRewardsLast100Ep	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals1	StdVVals1	MaxVVals1	MinVVals1	AverageVVals2	StdVVals2	MaxVVals2	MinVVals2	TotalEnvInteracts	LossPi1	LossPi2	LossV1	LossV2	DeltaLossPi1	DeltaLossPi2	DeltaLossV1	DeltaLossV2	Entropy1	Entropy2	KL1	KL2	ClipFrac1	ClipFrac2	StopIter1	StopIter2	Time
186	0.05209999904036522	0.049005844	0.048276193	0.1	0.0	23.093567	0.0010662802	0.0076524573	0.10100867	0.0	0.0008462087	0.007171021	0.21310002	0.0	748000	4.656613e-09	1.3969839e-08	0.0016277855	0.0016614827	-0.023487942	-0.021973595	-3.8617873e-07	-2.5966438e-07	-0.3362265	-0.1758215	0.016074311	0.015540276	0.122	0.12925	20.0	15.0	1120.0493440628052
187	0.05107500031590462	0.05551515	0.05262107	0.3	0.0	23.981817	0.0011442037	0.008211074	0.13426325	0.0	0.0009227536	0.007456002	0.120399386	0.0	752000	-1.4901161e-08	2.9802322e-08	0.0018446753	0.0022181952	-0.022539904	-0.021552522	-3.6219717e-07	-1.3731187e-07	-0.34196606	-0.1773115	0.015544588	0.015274785	0.119	0.1185	20.0	16.0	1126.9918599128723
188	0.05327500402927399	0.05193939	0.048127316	0.1	0.0	24.012121	0.0009100825	0.00761662	0.1959626	0.0	0.000778965	0.007308175	0.22874182	0.0	756000	-7.916242e-09	-1.1175871e-08	0.0019365328	0.0016865602	-0.022676341	-0.020385697	-3.7110294e-07	-3.45055e-07	-0.34512985	-0.17893872	0.015890889	0.01821928	0.13325	0.12799999	17.0	14.0	1133.441085100174
189	0.056700002402067184	0.0574074	0.047733255	0.1	0.0	24.47531	0.0011985273	0.008607926	0.21430185	0.0	0.0006987623	0.006973007	0.25623298	0.0	760000	-1.0477379e-09	1.6763806e-08	0.0022253606	0.0015062455	-0.022601685	-0.011638223	-3.7567224e-07	-5.402835e-07	-0.34928662	-0.18096636	0.016515354	0.0152195785	0.13325	0.13475001	18.0	8.0	1140.0849571228027
190	0.05412499979138374	0.049649123	0.048339624	0.1	0.0	23.011696	0.0011194599	0.007982721	0.11814084	0.0	0.00089936494	0.0075195455	0.1612055	0.0	764000	-4.02797e-08	1.9557774e-08	0.001661188	0.0018144303	-0.021761874	-0.015241798	-3.989262e-07	-9.871146e-07	-0.35290048	-0.18123466	0.015097801	0.016696528	0.1175	0.11775	17.0	11.0	1146.8212480545044
191	0.04817499965429306	0.044400003	0.047947112	0.1	0.0	22.56	0.0011559117	0.008019102	0.118806735	0.0	0.0007845417	0.007089888	0.21567196	0.0	768000	0.0	-2.6077032e-08	0.0016507197	0.0013983331	-0.016323932	-0.0173603	-4.0739542e-07	-9.229989e-07	-0.35473618	-0.18234009	0.015896965	0.01601429	0.116	0.120749995	12.0	10.0	1153.450275182724
192	0.045875001698732376	0.04910714	0.048080172	0.1	0.0	23.392857	0.0010669823	0.008044177	0.19530748	0.0	0.0008982651	0.007813039	0.17129123	0.0	772000	-9.313226e-10	-5.122274e-08	0.0017780694	0.0017224526	-0.021167263	-0.019890632	-6.518967e-07	-9.903451e-07	-0.3569798	-0.18447453	0.016454853	0.015054006	0.12725	0.1155	16.0	13.0	1160.3122670650482
193	0.0497249998152256	0.054121207	0.047761884	0.1	0.0	23.987879	0.0010976644	0.008131776	0.10740647	0.0	0.0007143545	0.006510306	0.1784101	0.0	776000	-6.3329935e-08	5.9604645e-08	0.0018121612	0.0016704377	-0.023187306	-0.021024264	-4.1595194e-07	-2.1173037e-07	-0.36076108	-0.18843597	0.015509201	0.015074235	0.12325	0.1155	20.0	14.0	1167.0790710449219
194	0.05532500147819519	0.059423067	0.047125593	0.1	0.0	25.192308	0.00088564836	0.007421469	0.17035595	0.0	0.0008744656	0.0077057434	0.19554846	0.0	780000	1.1175871e-08	0.0	0.0018991412	0.0019177215	-0.014823593	-0.02049739	-4.2267493e-07	-9.766372e-07	-0.36192554	-0.19197936	0.01937221	0.015847633	0.12175	0.133	8.0	12.0	1173.8135380744934
195	0.056699998676776886	0.053536583	0.048082042	0.1	0.0	23.981707	0.0011690357	0.008835939	0.206526	0.0	0.00087490276	0.0079435	0.18247992	0.0	784000	-1.2572855e-08	2.7474016e-08	0.0020090295	0.0015664856	-0.013849251	-0.021115903	-3.4380355e-07	-5.889742e-07	-0.3625326	-0.19385684	0.01625178	0.01552602	0.11825	0.114250004	9.0	12.0	1180.811928987503
196	0.05557500198483467	0.05766871	0.04770269	0.1	0.0	24.380367	0.0010192405	0.007526229	0.124556296	0.0	0.0007266367	0.006306376	0.16711831	0.0	788000	-2.142042e-08	-5.8673322e-08	0.0022434965	0.001557762	-0.013812134	-0.020079205	-2.0954758e-07	-1.777662e-07	-0.36382526	-0.19645871	0.01724761	0.015003902	0.126	0.1175	9.0	13.0	1187.4097771644592
197	0.05555000156164169	0.055432096	0.049716465	0.2	0.0	24.30247	0.0008835511	0.0067827925	0.09365265	0.0	0.0008351794	0.0075438158	0.27046686	0.0	792000	-5.5879354e-09	1.3038516e-08	0.0019789236	0.0017656357	-0.025174566	-0.02022047	-7.5274147e-07	-6.479968e-07	-0.36481503	-0.200809	0.01603993	0.015006969	0.121750005	0.117	24.0	13.0	1194.1794040203094
198	0.05217500030994415	0.049285717	0.04824999	0.1	0.0	23.39881	0.0012026298	0.009147518	0.24174215	0.0	0.0008846595	0.008377237	0.23390737	0.0	796000	-4.656613e-08	-3.8184226e-08	0.0018945329	0.0016254212	-0.018477196	-0.022576837	-3.2421667e-07	-1.5903206e-06	-0.36912134	-0.20491011	0.015532378	0.015151275	0.102249995	0.12275	13.0	14.0	1201.0196158885956
199	0.04905000329017639	0.05	0.048076786	0.1	0.0	23.598803	0.0012486487	0.009575885	0.25273794	0.0	0.000766641	0.006548427	0.14608714	0.0	800000	-1.8626451e-09	-2.2351742e-08	0.0015881828	0.0018602259	-0.023144264	-0.0183348	-1.7840939e-06	-7.5640855e-08	-0.37139556	-0.20691746	0.0160018	0.015659353	0.118	0.114	22.0	10.0	1207.9549679756165
200	0.04777500033378601	0.043409094	0.049368426	0.2	0.0	22.448864	0.0012069178	0.008653623	0.19425994	0.0	0.0005921642	0.005635792	0.15767553	0.0	804000	-5.9604645e-08	-1.0244548e-08	0.0019469726	0.0010602293	-0.014542333	-0.012605724	-6.7192013e-07	-9.8210876e-08	-0.37317172	-0.20859116	0.017695017	0.016013354	0.1105	0.10775	8.0	7.0	1215.6214489936829
201	0.04777500033378601	0.052037038	0.04843398	0.1	0.0	24.38889	0.0010668786	0.008256786	0.18918589	0.0	0.0007155212	0.006914043	0.22197405	0.0	808000	8.8475645e-08	-2.7939677e-08	0.0019389129	0.0014897555	-0.022178015	-0.02010552	-5.043985e-07	-5.9531885e-07	-0.37452045	-0.20959131	0.01701739	0.015343925	0.1135	0.11125	20.0	13.0	1222.754539012909
202	0.049300000071525574	0.04593023	0.048233394	0.1	0.0	22.83721	0.0009458824	0.007682403	0.2106638	0.0	0.000613278	0.0055476865	0.09916451	0.0	812000	2.9802322e-08	-2.0489097e-08	0.0017278768	0.0015853376	-0.018169414	-0.02163747	-5.61442e-07	-1.02299964e-07	-0.3792984	-0.21163517	0.017347977	0.015299177	0.124249995	0.122250006	14.0	15.0	1229.8879611492157
203	0.05002500116825104	0.04951515	0.04816394	0.1	0.0	24.006062	0.0010202052	0.0077667558	0.11300642	0.0	0.00067977654	0.005933949	0.1660296	0.0	816000	9.313226e-10	-1.1175871e-08	0.0016163127	0.0017684607	-0.020308223	-0.017884497	-4.9106893e-07	-2.8923387e-07	-0.38333657	-0.21403764	0.015879216	0.019479502	0.11925	0.12575	17.0	13.0	1236.9486582279205
204	0.05144999921321869	0.05445122	0.052582726	0.2	0.0	24.164635	0.000975454	0.0075512216	0.115280196	0.0	0.00063608435	0.0054464177	0.09976173	0.0	820000	-8.8475645e-09	1.1175871e-08	0.0020873975	0.0019955724	-0.01941071	-0.02070925	-2.446759e-07	-1.7209095e-07	-0.38823003	-0.21609046	0.016847014	0.015649378	0.12775001	0.143	19.0	14.0	1244.0949711799622
205	0.05290000140666962	0.054451216	0.04885585	0.19	0.0	23.969513	0.0009624376	0.007169961	0.10807053	0.0	0.0007849207	0.0064855427	0.13289672	0.0	824000	-4.004687e-08	5.5879354e-09	0.0016850817	0.0019636236	-0.017724097	-0.0153961815	-5.478214e-07	-1.9901199e-07	-0.39301488	-0.21882483	0.016014874	0.01864829	0.1135	0.13949999	13.0	11.0	1251.3944199085236
206	0.05285000056028366	0.051097557	0.048199434	0.1	0.0	23.993902	0.0010869295	0.008253278	0.12806281	0.0	0.00068040105	0.006191546	0.17877188	0.0	828000	7.450581e-09	2.0489097e-08	0.0019807173	0.0015025142	-0.016680634	-0.013650764	-2.3306347e-07	-6.207847e-08	-0.39543736	-0.22046866	0.020117734	0.016624881	0.1375	0.13250001	12.0	8.0	1258.094472169876
207	0.05027499794960022	0.048284024	0.048674893	0.1	0.0	22.994083	0.0010663392	0.007704921	0.1015683	0.0	0.0008444096	0.0069689755	0.12759072	0.0	832000	-2.0489097e-08	3.7252903e-08	0.0020582722	0.0015295438	-0.015753604	-0.008858196	-4.0230225e-07	-5.624315e-07	-0.39797658	-0.22174907	0.015389418	0.015832575	0.10775	0.103	9.0	6.0	1264.6003930568695
208	0.05065000057220459	0.05	0.049204193	0.19	0.0	23.099415	0.0010437934	0.007738809	0.103917144	0.0	0.00068608555	0.0059511345	0.118021764	0.0	836000	-2.6077032e-08	-5.5879354e-09	0.0016030618	0.001861495	-0.015896859	-0.021559436	-4.1598105e-07	-2.7602073e-07	-0.4003101	-0.22287033	0.016359197	0.015060153	0.1325	0.116	11.0	14.0	1271.2697179317474
209	0.051224999129772186	0.050864197	0.04795053	0.1	0.0	24.419754	0.0009394139	0.0071727424	0.10697155	0.0	0.00065425894	0.0055661835	0.09093859	0.0	840000	4.4703484e-08	-5.9604645e-08	0.0016466901	0.0017195148	-0.023416964	-0.020176753	-1.2936653e-07	-1.8262654e-07	-0.40260038	-0.22798909	0.0153172	0.015922666	0.112	0.117750004	24.0	13.0	1278.504613161087
210	0.05012500286102295	0.050783135	0.050395913	0.2	0.0	23.77711	0.0010298064	0.008066128	0.17327243	0.0	0.000767629	0.0068112183	0.17727911	0.0	844000	3.7252903e-09	4.4703484e-08	0.0016802672	0.0018726903	-0.009692304	-0.02095589	-5.7317084e-07	-4.1304156e-07	-0.40887812	-0.23151281	0.015186477	0.017795686	0.1185	0.1215	5.0	16.0	1285.4549190998077
211	0.05242500081658363	0.055828217	0.047962356	0.1	0.0	24.251534	0.0013119219	0.008772014	0.1437314	0.0	0.00043886853	0.0048797596	0.096200876	0.0	848000	3.5390258e-08	-7.497147e-08	0.002295831	0.0013374526	-0.027207516	-0.018032432	-9.260839e-07	-1.0905205e-07	-0.41042736	-0.23574646	0.015976463	0.015778203	0.13125	0.10825	24.0	10.0	1293.6016011238098
212	0.05445000156760216	0.056124996	0.04777535	0.1	0.0	24.775	0.0010432071	0.0076156133	0.10633272	0.0	0.0006731976	0.006464492	0.218325	0.0	852000	-5.5879354e-08	-4.377216e-08	0.0019776216	0.001748646	-0.018058028	-0.022656739	-6.611517e-07	-6.3245534e-07	-0.4168858	-0.23796456	0.018708382	0.015643567	0.1345	0.121999994	17.0	15.0	1301.5486760139465
213	0.058750003576278687	0.061202534	0.046760328	0.1	0.0	25.113924	0.0009944323	0.008174244	0.21111405	0.0	0.0006804695	0.0062937983	0.1612365	0.0	856000	2.4214387e-08	1.1175871e-08	0.0019294533	0.0019513873	-0.011448637	-0.018500717	-3.4910045e-07	-4.514004e-07	-0.42115453	-0.24199682	0.015561694	0.016019233	0.126	0.116000004	10.0	11.0	1309.096752166748
214	0.05452500283718109	0.049333334	0.047991585	0.1	0.0	23.775757	0.0009658254	0.00725941	0.1308788	0.0	0.0006760373	0.0059093563	0.12489657	0.0	860000	9.313226e-09	-8.381903e-09	0.0015853711	0.0017080407	-0.011308614	-0.0070433393	-3.335299e-07	-1.0532676e-07	-0.42326483	-0.24408264	0.021936534	0.018958442	0.15525001	0.131	10.0	6.0	1316.790302991867
215	0.05412499979138374	0.057195116	0.04767201	0.1	0.0	23.865854	0.0010559864	0.008103413	0.18183349	0.0	0.0007466898	0.006501262	0.097890876	0.0	864000	-3.3527613e-08	-6.3329935e-08	0.0021392545	0.0016129069	-0.022035755	-0.020890776	-1.0025979e-06	-1.3969839e-07	-0.42510518	-0.24507207	0.015951563	0.015158483	0.121750005	0.119	19.0	15.0	1324.3896510601044
216	0.055800002068281174	0.05666666	0.048432212	0.2	0.0	24.462963	0.0010394013	0.007886249	0.16520283	0.0	0.0007156334	0.006385016	0.13813409	0.0	868000	-5.122274e-08	0.0	0.0018020831	0.0019233222	-0.017977055	-0.023746725	-5.773618e-07	-5.5739656e-07	-0.4298335	-0.248167	0.015258122	0.016074957	0.11575	0.12925	16.0	20.0	1331.4846110343933
217	0.058125004172325134	0.058141023	0.047363903	0.1	0.0	25.25	0.0011195659	0.009031332	0.26191935	0.0	0.00078608986	0.0076513384	0.2490766	0.0	872000	-7.0780516e-08	3.1664968e-08	0.0020848103	0.0018822349	-0.025455862	-0.024028001	-7.223862e-07	-8.0815516e-07	-0.4334629	-0.2545671	0.015703749	0.015395771	0.13049999	0.12025	22.0	15.0	1338.85134100914
218	0.05269999802112579	0.045606937	0.048160456	0.1	0.0	22.924856	0.001163522	0.008431622	0.10534569	0.0	0.00076717697	0.0062484047	0.10757993	0.0	876000	-3.7252903e-08	-1.4901161e-08	0.001775106	0.0014587003	-0.021153327	-0.021972116	-1.020293e-06	-5.484908e-07	-0.43532744	-0.25727528	0.016179662	0.015502653	0.11625	0.13325	16.0	16.0	1346.3046929836273
219	0.05295000225305557	0.056832295	0.048099566	0.1	0.0	24.46584	0.0011150659	0.008462326	0.15007654	0.0	0.00078561873	0.006620933	0.11904741	0.0	880000	-5.401671e-08	1.4901161e-08	0.0023469096	0.0013482256	-0.025597088	-0.018809374	-6.000628e-07	-8.653442e-07	-0.43785766	-0.25882146	0.015571763	0.016032519	0.13525	0.12675	24.0	13.0	1354.0737688541412
220	0.05252499878406525	0.050654758	0.051745024	0.29	0.0	23.482143	0.0010279389	0.007893518	0.16219425	0.0	0.00077171123	0.006179673	0.093774214	0.0	884000	-2.2351742e-08	-7.171184e-08	0.0017787827	0.0019186224	0.0073528974	-0.022861365	-4.565809e-07	-3.7203426e-07	-0.44556102	-0.26102132	0.018639982	0.015303714	0.20300001	0.13725	1.0	15.0	1361.6649241447449
221	0.05287500098347664	0.053030305	0.049204882	0.2	0.0	23.981817	0.0009488727	0.007637031	0.17843784	0.0	0.000784986	0.0064633554	0.090838656	0.0	888000	2.0489097e-08	-2.4214387e-08	0.0016565446	0.0018079226	0.010510047	-0.016787238	-3.8088183e-07	-1.7118873e-07	-0.44587082	-0.26338136	0.018428981	0.015608078	0.19849999	0.10425	1.0	11.0	1368.8354470729828
222	0.053324997425079346	0.055962734	0.047396556	0.1	0.0	24.46584	0.0010046513	0.008798057	0.27892673	0.0	0.0007821554	0.0067970245	0.20240664	0.0	892000	3.7252903e-08	-2.6077032e-08	0.0018615711	0.001617849	0.009499052	-0.018100241	-6.148184e-07	-2.2767927e-07	-0.4461725	-0.26557845	0.024479872	0.015162917	0.19624999	0.125	1.0	13.0	1375.6062052249908
223	0.05637500062584877	0.054787874	0.049009435	0.2	0.0	23.896969	0.001051774	0.007869039	0.12349032	0.0	0.00080152415	0.006736356	0.15113653	0.0	896000	-2.9802322e-08	2.4214387e-08	0.0019443982	0.001708012	0.021423966	-0.013614908	-8.2034967e-07	-2.954912e-07	-0.44645116	-0.2687701	0.039662156	0.015716463	0.296	0.09725	1.0	8.0	1382.5414361953735
224	0.0578249990940094	0.061960783	0.04593344	0.1	0.0	25.751635	0.0009536891	0.0076477365	0.19205958	0.0	0.00084996957	0.0071040946	0.16208838	0.0	900000	-1.6763806e-08	1.5832484e-08	0.0019419232	0.001991347	0.032463007	-0.01849036	-9.637442e-07	-3.0267984e-07	-0.4467364	-0.27127942	0.06462667	0.015710568	0.30925	0.12275	1.0	11.0	1389.3162360191345
225	0.06017500162124634	0.058012422	0.0485673	0.2	0.0	24.58385	0.0012372189	0.008738281	0.13031605	0.0	0.00058055256	0.005932285	0.19980958	0.0	904000	3.3527613e-08	1.8626451e-08	0.0021645958	0.001897348	0.034728184	-0.016122798	-1.0956428e-06	-3.9496808e-07	-0.4470069	-0.27378076	0.0430136	0.015238425	0.31050003	0.096	1.0	12.0	1396.182382106781
226	0.05635000020265579	0.051901836	0.048048444	0.1	0.0	24.30675	0.0011202635	0.00814998	0.114833474	0.0	0.00070180045	0.0059927693	0.08616402	0.0	908000	7.450581e-09	2.2351742e-08	0.0017350098	0.0018488776	0.041310966	-0.019648295	-8.052157e-07	-8.070492e-08	-0.447246	-0.27416366	0.09233726	0.018295888	0.37049997	0.13775	1.0	12.0	1403.3331050872803
227	0.05457499995827675	0.054062497	0.05036488	0.2	0.0	24.65625	0.0011998403	0.008492352	0.12801096	0.0	0.00055610645	0.0052279606	0.08306264	0.0	912000	-3.3527613e-08	7.0780516e-08	0.0022915415	0.0015629982	0.059491668	-0.019535944	-6.2634354e-07	-8.9465175e-08	-0.44746974	-0.27555922	0.09826836	0.016762007	0.43175	0.12325	1.0	13.0	1410.4687809944153
228	0.0551999993622303	0.055555556	0.04740162	0.1	0.0	24.41358	0.0011393116	0.00851993	0.16143659	0.0	0.0007497101	0.0067319446	0.16804506	0.0	916000	3.7252903e-09	-7.450581e-09	0.001875045	0.0018950953	0.033637546	-0.027027689	-1.0795193e-06	-1.762237e-07	-0.44766736	-0.27728724	0.043537654	0.015404854	0.33124998	0.12775	1.0	17.0	1417.6422209739685
229	0.05582500249147415	0.057875	0.04739973	0.1	0.0	24.525	0.0010223481	0.007529993	0.099365115	0.0	0.00076610525	0.0072131753	0.236213	0.0	920000	6.61239e-08	3.7252903e-09	0.0020969268	0.0015893027	0.07225037	-0.010064847	-1.3413373e-06	-5.6962017e-07	-0.44783422	-0.28129593	0.13385239	0.015188639	0.50425	0.10825	1.0	6.0	1424.7763640880585
230	0.055025000125169754	0.05268292	0.047908675	0.1	0.0	24.25	0.0012232675	0.009539973	0.23421502	0.0	0.0008935034	0.0074730082	0.17486678	0.0	924000	1.4901161e-08	4.004687e-08	0.0016917009	0.0016824673	0.07090405	-0.018240422	-1.5383703e-06	-8.215429e-07	-0.44800025	-0.28285894	0.16432777	0.016048174	0.49725	0.13975	1.0	15.0	1431.8657021522522
231	0.05262500047683716	0.051317364	0.04817074	0.1	0.0	23.652695	0.0010764807	0.007822571	0.10208852	0.0	0.0007020904	0.0057618087	0.10126326	0.0	928000	-3.3527613e-08	2.3515895e-08	0.0017028446	0.0016011954	0.05774828	-0.021926388	-5.890324e-07	-5.7846773e-07	-0.44813085	-0.28623593	0.12659034	0.01694974	0.348	0.13575	1.0	13.0	1438.5510380268097
232	0.051124997437000275	0.05047904	0.049072947	0.19	0.0	23.383234	0.0011726861	0.009148544	0.21971971	0.0	0.0007722786	0.0063543674	0.14610635	0.0	932000	-6.3329935e-08	-3.1664968e-08	0.0016750158	0.0016656889	0.038930215	-0.016940424	-9.4700954e-07	-1.7188722e-07	-0.44825405	-0.28819752	0.06453656	0.015263995	0.33525002	0.1175	1.0	10.0	1445.3677139282227
233	0.050300002098083496	0.048165675	0.049106296	0.19	0.0	23.295858	0.0010151117	0.0075583975	0.118033916	0.0	0.00080003584	0.006556771	0.122652635	0.0	936000	-2.4214387e-08	-2.3283064e-10	0.0016372803	0.0017484715	0.031678557	-0.020009508	-8.740317e-07	-1.7491402e-07	-0.44840014	-0.2906349	0.052273445	0.016644008	0.28075	0.1385	1.0	10.0	1452.278177022934
234	0.05009999871253967	0.050426826	0.04815309	0.1	0.0	24.012196	0.0009350763	0.0072903116	0.13739355	0.0	0.00083761424	0.0069852113	0.14300834	0.0	940000	-1.8626451e-09	2.2351742e-08	0.001775993	0.0016997149	0.01820979	-0.010564372	-7.446215e-07	-1.5721889e-07	-0.4484999	-0.29367492	0.022430044	0.016271442	0.22975	0.12125	1.0	7.0	1458.9348430633545
235	0.04987499862909317	0.0502439	0.049237493	0.2	0.0	24.353659	0.0011014323	0.007906376	0.10848587	0.0	0.00071914215	0.006231191	0.15089542	0.0	944000	-5.122274e-08	8.568168e-08	0.0018550903	0.0016765716	0.012796393	-0.01806614	-6.344344e-07	-1.4415127e-07	-0.4485718	-0.29590687	0.04321114	0.016077477	0.29275	0.14125001	1.0	15.0	1465.7252690792084
236	0.05242500081658363	0.052638035	0.04926239	0.19	0.0	24.17178	0.0011587088	0.00832584	0.11627573	0.0	0.00079351757	0.006798813	0.18203059	0.0	948000	7.450581e-09	-7.171184e-08	0.0018321037	0.0017677215	0.0828187	-0.0228662	-1.1624361e-06	-5.3455005e-07	-0.44863158	-0.30053246	0.23303668	0.016827036	0.5295	0.107	2.0	18.0	1472.6870000362396
237	0.05372500419616699	0.05873417	0.051197484	0.2	0.0	24.93038	0.0009464512	0.0076052663	0.13691106	0.0	0.00068493094	0.005724936	0.10878477	0.0	952000	-7.8231096e-08	-1.44355e-08	0.0023417212	0.0018059628	0.10670746	-0.019187106	-1.0127551e-06	-2.0142761e-07	-0.4487198	-0.3055312	0.27132034	0.017031275	0.56425	0.11825	1.0	12.0	1479.6654651165009
238	0.05889999866485596	0.060256407	0.050484177	0.3	0.0	25.307692	0.0011005511	0.008541696	0.16787994	0.0	0.0007003815	0.0064853607	0.16563018	0.0	956000	-2.7474016e-08	2.9802322e-08	0.0024293386	0.0021287703	0.09936621	-0.0038684718	-8.5373176e-07	-1.9936124e-07	-0.44875792	-0.3093839	0.21192834	0.01902721	0.54675	0.15725	1.0	6.0	1486.4644441604614
239	0.05354999750852585	0.047142856	0.047835816	0.1	0.0	23.470238	0.000993868	0.0074821822	0.099913865	0.0	0.00079918373	0.006330978	0.0935389	0.0	960000	-2.4214387e-08	-2.6077032e-08	0.0016418078	0.001633744	0.075163186	-0.0089001525	-8.204661e-07	-6.9645466e-08	-0.44880813	-0.31100747	0.19298175	0.017924342	0.5015	0.15625	1.0	11.0	1493.013482093811
240	0.0497250035405159	0.04695907	0.049654875	0.2	0.0	22.964912	0.0010407519	0.0076518697	0.11641632	0.0	0.00076409196	0.0060203928	0.08886224	0.0	964000	5.5879354e-09	-1.4901161e-08	0.0019238757	0.0013591034	0.07061446	-0.005249342	-5.3920667e-07	-3.7648715e-07	-0.44885784	-0.3130636	0.1332393	0.019702362	0.45475	0.14	1.0	6.0	1499.6810569763184
241	0.05295000225305557	0.06206451	0.046193097	0.1	0.0	25.548388	0.001043164	0.008104169	0.18986097	0.0	0.0007167628	0.006566156	0.1904571	0.0	968000	2.9802322e-08	-6.7055225e-08	0.001983544	0.0017114903	0.045656513	-0.015394891	-6.9392263e-07	-2.2939639e-07	-0.44891158	-0.31447095	0.07429029	0.020412162	0.33824998	0.124749996	1.0	13.0	1506.415862083435
242	0.05470000207424164	0.050368097	0.049499206	0.19	0.0	24.11043	0.0011470828	0.0080884425	0.09918365	0.0	0.00052510103	0.005089794	0.0840338	0.0	972000	7.171184e-08	-6.519258e-09	0.002166476	0.0013871976	0.041914605	-0.015830416	-2.7290662e-07	-2.8754584e-08	-0.44893238	-0.3173031	0.041319255	0.0160251	0.2855	0.10875	1.0	10.0	1513.1150488853455
243	0.056825000792741776	0.062026136	0.050063483	0.2	0.0	25.771242	0.00077728793	0.0061850115	0.10057582	0.0	0.0007605338	0.0061409767	0.08974398	0.0	976000	-2.9802322e-08	3.7252903e-09	0.001994668	0.0022796867	0.033847928	-0.019924026	-4.8978836e-06	-4.6833884e-07	-0.44892624	-0.319447	0.057881273	0.015081993	0.24	0.11175	1.0	12.0	1519.8786239624023
244	0.055525004863739014	0.054012347	0.049121417	0.2	0.0	24.506172	0.0011834395	0.008618161	0.13399854	0.0	0.0006095723	0.0062205126	0.21366808	0.0	980000	-2.4214387e-08	-1.8626451e-08	0.00206604	0.0016916398	0.023299502	-0.023299213	-9.1810944e-07	-4.115136e-07	-0.44895604	-0.32074267	0.03604888	0.015810598	0.20650001	0.11825	1.0	16.0	1526.6300852298737
245	0.05252499878406525	0.04676471	0.047447845	0.1	0.0	23.32353	0.00071782124	0.0061153397	0.10543553	0.0	0.00089077593	0.006634249	0.08865145	0.0	984000	-3.7252903e-09	0.0	0.0012676544	0.0017973089	0.012864268	-0.011919225	-3.1193485e-07	-5.6345016e-08	-0.4489774	-0.32178473	0.022366058	0.015059993	0.15125	0.10349999	1.0	8.0	1533.6436321735382
246	0.05120000243186951	0.05536145	0.047991484	0.1	0.0	23.885542	0.001159925	0.008517577	0.14535406	0.0	0.00069144485	0.0059479857	0.09813753	0.0	988000	0.0	-2.7008355e-08	0.0020018434	0.001536386	0.0030453808	-0.012510806	-1.4593534e-06	-2.8469367e-07	-0.4489775	-0.32310718	0.017920148	0.018436931	0.14199999	0.13	3.0	9.0	1540.3020939826965
247	0.053199999034404755	0.051976044	0.04820415	0.1	0.0	23.550898	0.0012552497	0.008881313	0.1123391	0.0	0.00067273475	0.005986749	0.15307966	0.0	992000	4.004687e-08	-2.2351742e-08	0.0019177016	0.0013677464	-0.0036127858	-0.019064639	-1.0295771e-06	-2.3104076e-07	-0.44911268	-0.32508478	0.019111194	0.015288219	0.1555	0.12475	7.0	13.0	1547.0920259952545
248	0.051750000566244125	0.049940832	0.04804457	0.1	0.0	23.31361	0.001205392	0.008957495	0.19513392	0.0	0.00083686074	0.0068944045	0.13296998	0.0	996000	-4.4703484e-08	1.1175871e-08	0.0017869065	0.0015036573	-0.009533703	-0.010376817	-4.2450847e-07	-3.1481613e-07	-0.44957802	-0.3264802	0.017092563	0.015949186	0.13225001	0.14275	8.0	10.0	1554.0309519767761
249	0.051100000739097595	0.053703703	0.048162393	0.1	0.0	24.308641	0.001037601	0.007939702	0.17432357	0.0	0.0008005719	0.006678158	0.113467336	0.0	1000000	1.5832484e-08	-3.5390258e-08	0.0019198337	0.0016986742	-0.0030065794	-0.012359539	-7.1906834e-07	-4.1650492e-07	-0.4508021	-0.32840943	0.018973194	0.01995408	0.14074999	0.15349999	6.0	11.0	1561.095517873764
250	0.05385000258684158	0.0533125	0.0483441	0.1	0.0	24.65	0.0014779284	0.009680348	0.19121444	0.0	0.0007351413	0.0068416405	0.13486214	0.0	1004000	-1.1175871e-08	-4.8428774e-08	0.0021208979	0.0015055374	0.008458132	-0.012294365	-1.550914e-06	-7.2221155e-07	-0.45205957	-0.33084273	0.017089138	0.015452892	0.17675	0.11175	2.0	9.0	1568.0714161396027
251	0.05347499996423721	0.054320984	0.04937732	0.2	0.0	24.450617	0.0011948886	0.009234607	0.15690255	0.0	0.0007179837	0.006157444	0.17594627	0.0	1008000	1.4901161e-08	1.1175871e-08	0.0020669205	0.001511559	0.021953031	-0.01606322	-1.1154043e-06	-3.3571268e-07	-0.45243502	-0.33222863	0.049333185	0.017075561	0.277	0.122	1.0	14.0	1575.2536041736603
252	0.05457499995827675	0.051017962	0.04845684	0.1	0.0	23.634731	0.0010334201	0.0076851947	0.12711295	0.0	0.0007100201	0.0059642238	0.08372287	0.0	1012000	1.1175871e-08	-5.2154064e-08	0.0018544677	0.0016527679	0.001604177	-0.01235744	-9.610085e-07	-1.17812306e-07	-0.45262566	-0.33425578	0.01663672	0.017134603	0.1435	0.12325	2.0	8.0	1582.211046218872
