Epoch	AvgRewardsLast100Ep	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals1	StdVVals1	MaxVVals1	MinVVals1	AverageVVals2	StdVVals2	MaxVVals2	MinVVals2	TotalEnvInteracts	LossPi1	LossPi2	LossV1	LossV2	DeltaLossPi1	DeltaLossPi2	DeltaLossV1	DeltaLossV2	Entropy1	Entropy2	KL1	KL2	ClipFrac1	ClipFrac2	StopIter1	StopIter2	Time
130	0.12665000557899475	0.13273974	0.09011804	0.5	0.0	53.36986	0.06309144	0.049675792	0.19116169	-0.08093497	0.07287953	0.043863248	0.1729199	-0.10922648	524000	3.7252903e-08	7.450581e-09	0.0029657055	0.0021921424	-0.018436622	-0.039394505	-0.0007109851	-0.00045324166	0.2710852	0.30946282	0.016554248	0.015097562	0.143	0.1775	12.0	51.0	665.9644629955292
131	0.12610000371932983	0.12762502	0.09373158	0.5	0.0	49.1	0.050157227	0.046801377	0.17929357	-0.08971411	0.071824625	0.044083416	0.19898836	-0.12650368	528000	7.450581e-09	2.9802322e-08	0.0028542937	0.0021834099	-0.012256874	-0.030881718	-0.0005441996	-0.00039168092	0.26947156	0.29984573	0.01883841	0.0158325	0.13174999	0.16600001	10.0	27.0	671.283084154129
132	0.12952500581741333	0.13173333	0.08926924	0.4	0.0	52.32	0.059161004	0.04852457	0.18617171	-0.066697	0.07245105	0.044150196	0.17636772	-0.15660821	532000	1.4901161e-08	1.4901161e-08	0.0025023152	0.0019038044	-0.025499202	-0.025406431	-0.0005103003	-0.00044815562	0.26768392	0.29614788	0.015338277	0.015316299	0.14975	0.14575	22.0	18.0	676.7100329399109
133	0.13417500257492065	0.14514706	0.092728145	0.4	0.0	56.088234	0.05439964	0.05016886	0.21373115	-0.21539785	0.070378706	0.04398291	0.16680272	-0.12756085	536000	-2.9802322e-08	-1.1175871e-08	0.0026135296	0.0018286097	-0.030222643	-0.02025276	-0.00050370186	-0.000435242	0.26539165	0.29250488	0.015111225	0.015301242	0.1575	0.13225	27.0	15.0	682.137237071991
134	0.13427500426769257	0.12881579	0.084370226	0.4	0.0	50.56579	0.055131692	0.051235102	0.23860508	-0.06562097	0.07616371	0.04467178	0.16897196	-0.08298242	540000	7.450581e-09	-3.7252903e-09	0.0022434804	0.0018082897	-0.037431635	-0.03544529	-0.00039520874	-0.00036665951	0.26634043	0.28919417	0.015046387	0.015564385	0.21075	0.18025	55.0	40.0	687.9674680233002
135	0.1366249918937683	0.14419356	0.10787611	0.6	0.0	58.258064	0.061690424	0.048740704	0.20815498	-0.05427849	0.070601806	0.044765674	0.18561307	-0.11506938	544000	3.7252903e-09	-2.2351742e-08	0.0041475557	0.003546403	-0.027392022	-0.033879362	-0.00075796025	-0.00093479047	0.25241137	0.2756487	0.015767269	0.015041788	0.1665	0.1565	21.0	36.0	693.6086740493774
136	0.13782499730587006	0.1468254	0.10269118	0.5	0.0	61.238094	0.07129802	0.05258089	0.21355543	-0.08877689	0.089764655	0.046738625	0.21095754	-0.09257145	548000	4.4703484e-08	-7.450581e-09	0.0033001755	0.0025734361	-0.027668037	-0.034816228	-0.0007652687	-0.0004860222	0.2492683	0.26895496	0.015355751	0.015146241	0.14575002	0.16325	25.0	45.0	699.3987770080566
137	0.1360500007867813	0.12461538	0.085225075	0.5	0.0	49.474358	0.054374855	0.05098703	0.19618604	-0.13082626	0.081573024	0.043950543	0.18857828	-0.072345786	552000	-1.3038516e-08	2.188608e-08	0.0025509333	0.0020010222	-0.019380007	-0.02255156	-0.0005231991	-0.000517479	0.24245287	0.25935778	0.015727429	0.0150640495	0.1365	0.11450001	14.0	18.0	705.3255779743195
138	0.1355000138282776	0.13352941	0.1128998	0.7	0.0	54.22059	0.05425818	0.04813384	0.20374215	-0.22557259	0.074188784	0.042828046	0.17778653	-0.08801195	556000	-7.450581e-09	-3.7252903e-08	0.0035705538	0.003225891	-0.023427133	-0.03074025	-0.0006387889	-0.000678231	0.23955432	0.25610608	0.015504492	0.015353614	0.149	0.16	21.0	34.0	710.9549980163574
139	0.1358499974012375	0.13479452	0.113790356	0.7	0.0	53.17808	0.06073262	0.05333361	0.22696845	-0.09103902	0.08511897	0.04542739	0.26620603	-0.078361854	560000	-4.656613e-10	-8.381903e-09	0.0034775704	0.002613626	-0.037659958	-0.016399717	-0.00061050523	-0.00044941792	0.23416807	0.25407532	0.01590952	0.015352966	0.198	0.12825	55.0	14.0	716.592127084732
140	0.13542500138282776	0.13930553	0.09519463	0.4	0.0	55.01389	0.06041173	0.052184977	0.20464407	-0.17966436	0.07958156	0.045508433	0.18965098	-0.08794337	564000	3.7252903e-09	2.2351742e-08	0.002402652	0.0019565374	-0.035394866	-0.037936732	-0.00054926076	-0.00036639694	0.22277045	0.25344628	0.016131805	0.01599947	0.17825	0.19025001	45.0	64.0	722.4052691459656
141	0.13782499730587006	0.14352113	0.1186556	0.6	0.0	54.887325	0.05542896	0.052758392	0.20482633	-0.06512484	0.0787122	0.04749212	0.17452446	-0.09054122	568000	6.3329935e-08	2.3283064e-09	0.0033662003	0.0028885347	-0.02207182	-0.015576704	-0.0006906927	-0.00045709414	0.214766	0.23105137	0.0159944	0.015855432	0.14225	0.141	17.0	11.0	727.9594151973724
142	0.1368750035762787	0.14227273	0.096543215	0.4	0.0	56.878788	0.0671541	0.05435928	0.1998688	-0.09969115	0.08903232	0.049004316	0.21162716	-0.07817021	572000	-1.8626451e-08	6.519258e-09	0.0029206707	0.002213002	-0.028917369	-0.028569838	-0.0006542043	-0.0004014141	0.21217659	0.22938599	0.015570639	0.015343413	0.15775	0.1685	28.0	22.0	733.7460889816284
143	0.14422500133514404	0.1707143	0.14282678	0.6	0.0	65.73214	0.06618816	0.05242294	0.19850403	-0.17379779	0.08989708	0.046256285	0.20307946	-0.08899482	576000	7.450581e-09	1.4901161e-08	0.004385696	0.0032755178	-0.018494397	-0.01865063	-0.0011766702	-0.00057878066	0.20380898	0.22423558	0.015018905	0.015632465	0.117750004	0.13775	12.0	13.0	739.3789510726929
144	0.1459749937057495	0.14835821	0.12124474	0.7	0.0	57.61194	0.08052679	0.061312895	0.23298433	-0.09683229	0.09396326	0.04948712	0.20961231	-0.09843195	580000	3.7252903e-09	-5.5879354e-09	0.003483669	0.0025842465	-0.033799276	-0.029607669	-0.0007808428	-0.0006268879	0.20156191	0.2198669	0.015223443	0.015128977	0.171	0.15475	46.0	32.0	745.0160341262817
145	0.14790000021457672	0.14130434	0.10806484	0.6	0.0	55.507248	0.06564032	0.05791006	0.1928029	-0.26617646	0.083148375	0.048206665	0.19615991	-0.12771627	584000	2.2351742e-08	-1.1175871e-08	0.002841366	0.00220699	-0.022011863	-0.007071944	-0.0004491235	-0.00039216076	0.19887078	0.20600156	0.015425331	0.017864656	0.13325	0.127	17.0	4.0	750.6797709465027
146	0.1503250002861023	0.16316666	0.13501224	0.7	0.09	62.016666	0.065292686	0.055094242	0.20725255	-0.15250324	0.0894174	0.0496203	0.19374841	-0.11231557	588000	1.1175871e-08	-1.4901161e-08	0.0037643767	0.0031380318	-0.024194201	-0.006123732	-0.000873166	-0.00058698177	0.19712818	0.20453283	0.015332125	0.017122256	0.1455	0.1505	18.0	4.0	756.2824990749359
147	0.15310001373291016	0.15645163	0.14731026	0.90000004	0.0	63.20968	0.0831907	0.05906312	0.22998512	-0.12640503	0.09583013	0.051095363	0.22446938	-0.14530113	592000	5.7742e-08	3.7252903e-09	0.0040492415	0.0032813959	-0.025241502	-0.016764265	-0.00079676346	-0.0005364968	0.19365366	0.20313413	0.01581151	0.016266901	0.14975001	0.13975	22.0	14.0	761.852166891098
148	0.15507501363754272	0.15523809	0.12541813	0.7	0.0	61.142857	0.070215374	0.057945248	0.20861505	-0.11933793	0.09067913	0.05182109	0.22617544	-0.16492602	596000	2.2351742e-08	3.3527613e-08	0.003188393	0.002654338	-0.029501144	-0.010607023	-0.00049404096	-0.00059899397	0.1936619	0.19846904	0.016623866	0.017833782	0.1755	0.1345	26.0	9.0	767.4917042255402
149	0.15645000338554382	0.1536508	0.1349815	0.7	0.0	61.539684	0.07082846	0.058409646	0.2047993	-0.097352505	0.08637825	0.048527844	0.1901254	-0.16373	600000	0.0	7.450581e-09	0.0037312387	0.002761317	-0.036251634	-0.0047570504	-0.0006168392	-0.00056308217	0.1913978	0.19499332	0.015397589	0.016976815	0.1795	0.12650001	55.0	4.0	773.3122508525848
150	0.15000000596046448	0.13782609	0.107620776	0.6	0.0	54.144928	0.06790914	0.057990145	0.20338365	-0.1087957	0.08844597	0.052280184	0.21226509	-0.12007399	604000	-7.1013346e-09	-2.0023435e-08	0.0030045235	0.002085484	-0.029291712	-0.014367245	-0.0006372733	-0.00039702194	0.18328285	0.19371869	0.016172104	0.01551407	0.16825	0.15149999	30.0	11.0	778.981397151947
151	0.15392500162124634	0.17113207	0.1513544	0.90000004	0.0	68.26415	0.07096426	0.052052595	0.18809806	-0.0563788	0.09130808	0.05007432	0.20560443	-0.11913491	608000	-2.9802322e-08	-2.9802322e-08	0.004937317	0.0038430872	-0.031029088	-0.03600706	-0.00097608374	-0.000842828	0.1778913	0.19120534	0.016241752	0.016992912	0.16149999	0.19749999	40.0	58.0	784.8953869342804
152	0.15900000929832458	0.18403846	0.14108454	0.7	0.09	71.76923	0.08577976	0.058120895	0.20774676	-0.08939521	0.10917404	0.052204438	0.23281893	-0.12146024	612000	1.5832484e-08	-4.0978193e-08	0.0034818812	0.0031080544	-0.027580047	-0.021104481	-0.0007704834	-0.0005976845	0.17308283	0.17824115	0.0151623245	0.017809521	0.1565	0.162	25.0	14.0	790.6268429756165
153	0.15690001845359802	0.15666667	0.10601363	0.4	0.0	60.9	0.08143977	0.059751403	0.22841255	-0.10420956	0.09315376	0.051340517	0.20790428	-0.1472756	616000	-3.7252903e-09	-2.4214387e-08	0.0030188272	0.0024442507	-0.01962408	-0.018048607	-0.0007116811	-0.00047040443	0.16822708	0.17476979	0.015647866	0.015529494	0.119	0.12675	12.0	14.0	796.1949529647827
154	0.15997500717639923	0.1517742	0.12356954	0.7	0.0	59.919353	0.073144965	0.05639701	0.20823106	-0.12127498	0.09665529	0.050639365	0.19790912	-0.1250223	620000	0.0	1.4901161e-08	0.003943932	0.0029938263	-0.01372242	-0.026225332	-0.000605767	-0.0005671488	0.165137	0.17203532	0.016508352	0.015505749	0.11475	0.14525	9.0	26.0	801.8446328639984
155	0.1613999903202057	0.17070174	0.13558011	0.6	0.0	66.807014	0.07561493	0.05587349	0.22653297	-0.11351315	0.09882428	0.052670393	0.21944278	-0.10642329	624000	1.4901161e-08	-2.2351742e-08	0.0036280726	0.003152603	-0.024861544	-0.038031153	-0.00064783054	-0.0005448002	0.1625662	0.16910964	0.015005991	0.01082538	0.14175001	0.17225	24.0	79.0	807.4867360591888
156	0.16550001502037048	0.16688526	0.13491395	0.8	0.0	62.262295	0.077078186	0.0594042	0.20492837	-0.10131258	0.09634162	0.050519336	0.22646779	-0.16014212	628000	1.7695129e-08	2.2351742e-08	0.0030533217	0.002780954	-0.021111518	-0.013701023	-0.0005152199	-0.0005250436	0.15985551	0.16606718	0.016099703	0.01671525	0.15799999	0.13275	18.0	8.0	813.1686301231384
157	0.1723250150680542	0.19579998	0.1778324	0.8	0.0	74.98	0.08767061	0.056774523	0.21926428	-0.2080764	0.09144642	0.05111756	0.1940386	-0.1472382	632000	-3.7252903e-08	2.6077032e-08	0.00440575	0.0038065494	-0.01565925	-0.007935382	-0.00089011085	-0.0010338413	0.15947357	0.16584028	0.015669057	0.015910145	0.16025	0.15725	13.0	5.0	818.5825841426849
158	0.1717749983072281	0.17929824	0.1808543	0.90000004	0.0	67.666664	0.09367516	0.06398556	0.24705143	-0.08490105	0.10978294	0.055048123	0.22427905	-0.14391714	636000	-2.6077032e-08	0.0	0.0040882514	0.004047813	0.0036330996	-0.03898152	-0.00072607107	-0.0007456399	0.15971796	0.16622785	0.018514862	0.015322539	0.15125	0.20199999	1.0	59.0	824.1275610923767
159	0.17042499780654907	0.18403846	0.20639077	1.3000001	0.0	71.67308	0.09913207	0.06363187	0.2487583	-0.08356984	0.10383417	0.054201778	0.25360852	-0.08729869	640000	7.450581e-09	-2.7939677e-08	0.0050765257	0.004487992	-0.008440517	-0.03564007	-0.0008808085	-0.0007768543	0.15975292	0.14492105	0.015221085	0.015350106	0.11675	0.1755	7.0	47.0	830.3151459693909
160	0.171875	0.15571427	0.099010415	0.4	0.0	59.5	0.08965314	0.06311864	0.24717829	-0.096550025	0.11119087	0.053613447	0.2292647	-0.1344054	644000	-2.514571e-08	-2.3283064e-09	0.0039202776	0.0038918422	-0.006562967	-0.029110758	-0.00074709824	-0.00079306006	0.15891065	0.13513516	0.019669823	0.015568499	0.16575	0.15825	6.0	41.0	836.4973850250244
161	0.17282499372959137	0.14716667	0.104818754	0.5	0.0	60.2	0.08364162	0.06297327	0.23951241	-0.11947575	0.09769638	0.05366832	0.24122146	-0.13369516	648000	-5.5879354e-08	1.4901161e-08	0.00400892	0.0026080057	-0.028217766	-0.027683217	-0.0010215807	-0.0004767293	0.15760167	0.13295752	0.0155169275	0.015304862	0.16075	0.154	32.0	26.0	842.4699018001556
162	0.17402499914169312	0.18272728	0.18616176	0.90000004	0.0	70.6	0.067540266	0.055382784	0.20743796	-0.20958397	0.094884805	0.05102374	0.22070885	-0.137602	652000	1.8626451e-08	-2.6077032e-08	0.005490075	0.004288328	-0.01358829	-0.04127593	-0.001457836	-0.00074835424	0.14948845	0.12992632	0.0151755605	0.015580707	0.12525001	0.20124999	9.0	71.0	848.3678321838379
163	0.17417499423027039	0.17862068	0.18358919	1.1	0.0	67.913795	0.08852743	0.06338258	0.22137195	-0.076794505	0.10181552	0.054020148	0.22648902	-0.13235614	656000	-7.450581e-09	-1.1175871e-08	0.004346354	0.0035039177	-0.021717776	-0.014666006	-0.00059049577	-0.00054159685	0.14814568	0.11844314	0.016168326	0.015657652	0.139	0.13525	17.0	9.0	854.3793079853058
164	0.1735749989748001	0.17509091	0.20593798	1.3000001	0.0	67.854546	0.09223656	0.061775103	0.23096253	-0.06565373	0.11084207	0.05283342	0.22228876	-0.12017563	660000	7.450581e-09	2.2351742e-08	0.0054595964	0.0041696876	-0.00912394	-0.019351847	-0.0009968765	-0.00071748346	0.14572722	0.117337406	0.015106421	0.016365303	0.1205	0.13049999	6.0	13.0	860.2087881565094
165	0.1730249971151352	0.16616668	0.1857695	1.4	0.09	63.0	0.09169351	0.07004028	0.2790385	-0.14106414	0.105993964	0.059984446	0.2549705	-0.17902204	664000	-4.4703484e-08	7.450581e-09	0.0049921703	0.004029976	-0.021033043	-0.008745838	-0.0011763495	-0.0008318232	0.14450473	0.11394656	0.01649027	0.016097812	0.16350001	0.13025	15.0	6.0	865.9093461036682
166	0.17032501101493835	0.15877193	0.13282451	0.7	0.0	63.035088	0.08949377	0.06174162	0.22928813	-0.1236018	0.103503235	0.055006407	0.22522813	-0.12166023	668000	1.1175871e-08	-3.7252903e-09	0.004138552	0.0030849667	-0.025887981	-0.020541064	-0.00089767855	-0.00069704803	0.14011317	0.11257794	0.015897987	0.015399631	0.14675	0.15274999	24.0	15.0	871.810625076294
167	0.17252500355243683	0.17714286	0.15174831	0.8	0.0	68.14286	0.084081054	0.060706615	0.2333232	-0.11080383	0.092824675	0.056088235	0.21318068	-0.22762226	672000	-1.4901161e-08	-2.9802322e-08	0.003394007	0.0026688583	-0.03312407	-0.008733663	-0.00061094586	-0.0005218714	0.13132626	0.109044775	0.0152249895	0.017863853	0.18275	0.12575	54.0	3.0	877.5478510856628
168	0.1712000072002411	0.17727272	0.18800826	0.90000004	0.0	69.0	0.08884411	0.06074722	0.21741393	-0.15076122	0.102924235	0.052846104	0.24400768	-0.11436322	676000	1.4901161e-08	-3.3527613e-08	0.0045413123	0.004141534	-0.018606018	-0.04045351	-0.0007746483	-0.0006844577	0.122043476	0.108281076	0.015161412	0.015246621	0.14175001	0.19525	14.0	77.0	883.2834870815277
169	0.17395000159740448	0.20930232	0.22195114	0.8	0.0	80.4186	0.09895811	0.060701445	0.23499495	-0.15346053	0.113087475	0.055253435	0.23697144	-0.14323667	680000	-3.7252903e-09	2.4214387e-08	0.0060629644	0.0050715776	-0.023455394	-0.041115895	-0.0012761255	-0.0012939107	0.12094599	0.103504725	0.01598235	0.015149735	0.155	0.18525	20.0	77.0	889.1711392402649
170	0.18142500519752502	0.21906976	0.21361576	0.90000004	0.0	82.88372	0.12379552	0.06249965	0.26990604	-0.103200175	0.12992685	0.05728856	0.28380904	-0.15792327	684000	9.313226e-09	1.3038516e-08	0.0047754114	0.0045910883	-0.014318913	-0.023124792	-0.00077994703	-0.0008680559	0.11970776	0.09542853	0.01704394	0.015974525	0.15524998	0.15224999	9.0	14.0	894.6654431819916
171	0.18335001170635223	0.18254903	0.19550681	0.90000004	0.0	69.76471	0.106472015	0.06838809	0.2433698	-0.09762578	0.12377614	0.062273767	0.25471666	-0.2731019	688000	2.2351742e-08	-5.5879354e-08	0.0054159313	0.0045365943	-0.010174476	-0.03939074	-0.00091388193	-0.0008748273	0.11915041	0.092382915	0.015224273	0.010824911	0.14525	0.19350001	9.0	79.0	900.2962918281555
172	0.18547500669956207	0.1823077	0.13866971	0.7	0.09	71.46154	0.10862399	0.06522553	0.24078633	-0.11168103	0.11921576	0.058163725	0.23890826	-0.14178136	692000	2.4214387e-08	-4.8428774e-08	0.0049354783	0.0036845193	-0.012154488	-0.04386854	-0.0012305386	-0.0008367445	0.11880739	0.08110399	0.015531497	0.011508519	0.1445	0.21075	7.0	79.0	905.9407260417938
173	0.1819249987602234	0.16849057	0.13346465	0.7	0.09	66.58491	0.08350346	0.061917823	0.22851121	-0.12065948	0.10803645	0.05520753	0.23728265	-0.12634033	696000	6.7055225e-08	-1.8626451e-09	0.004124874	0.0033378776	-0.0085671805	-0.017001119	-0.0006131164	-0.000602317	0.11855627	0.07354462	0.015575985	0.015441718	0.13325	0.123500004	5.0	10.0	911.4140858650208
174	0.1870500147342682	0.18641508	0.20486623	1.3000001	0.0	71.754715	0.09454382	0.05958843	0.24874276	-0.11758739	0.108825214	0.05448275	0.24033137	-0.1584888	700000	1.4901161e-08	-7.450581e-09	0.005111776	0.0042261397	-0.0061420454	-0.0352878	-0.00078356254	-0.00086117315	0.11803066	0.07125617	0.01739592	0.015656443	0.14000002	0.18474999	5.0	44.0	917.0999481678009
175	0.18937501311302185	0.1770909	0.21849631	1.3000001	0.0	67.67273	0.09151808	0.061693054	0.2285926	-0.064976364	0.11347627	0.06016715	0.2437944	-0.1833859	704000	-7.450581e-09	7.450581e-09	0.006195389	0.0043514823	-0.012106165	-0.03177353	-0.0012630476	-0.0006721704	0.11744411	0.060847756	0.015260974	0.015394412	0.12875001	0.18825	8.0	36.0	922.6950850486755
176	0.18957501649856567	0.21204545	0.20445693	0.8	0.0	82.65909	0.10970983	0.06316239	0.29907987	-0.10041317	0.11666065	0.05937581	0.23792279	-0.13952127	708000	1.3038516e-08	-9.313226e-09	0.0048923837	0.0037964603	-0.032115094	-0.01700221	-0.0010306871	-0.00070309156	0.11721033	0.04695493	0.016196743	0.015089754	0.20425001	0.13975	53.0	10.0	928.534656047821
177	0.18975000083446503	0.18727274	0.20524226	0.90000004	0.0	70.63636	0.103637405	0.067237556	0.25191534	-0.094448805	0.119828306	0.05989	0.2508958	-0.12189734	712000	9.313226e-09	5.029142e-08	0.006134496	0.004575301	-0.012393941	-0.019037316	-0.0014924094	-0.0011398577	0.105320096	0.0437386	0.016897378	0.016057797	0.12675	0.1475	9.0	12.0	933.9574711322784
178	0.1835249960422516	0.1672414	0.15090294	0.8	0.0	63.827587	0.12012859	0.07977068	0.29168937	-0.08951546	0.13537696	0.06768626	0.2652299	-0.105321795	716000	6.519258e-09	-4.4703484e-08	0.005608478	0.004578798	-0.03740098	-0.016459968	-0.0020762552	-0.0016264814	0.10420525	0.041244153	0.015965747	0.015216717	0.2125	0.14574999	67.0	11.0	939.7692649364471
179	0.18642500042915344	0.23425002	0.27474433	1.3000001	0.0	91.325	0.09387421	0.06271783	0.23536448	-0.30401385	0.11346455	0.055867814	0.24058528	-0.11909406	720000	7.8231096e-08	7.450581e-09	0.0059747067	0.0048051313	0.008158018	-0.028860493	-0.0016933191	-0.0013033468	0.09607792	0.03840584	0.029325524	0.015619115	0.2715	0.16575	1.0	30.0	945.2625842094421
180	0.19667500257492065	0.29281253	0.3103248	1.4	0.0	111.15625	0.13216193	0.06353028	0.25948003	-0.08999198	0.146632	0.057223197	0.26645157	-0.20658576	724000	2.2351742e-08	-2.7939677e-08	0.005087901	0.00481831	0.019080449	-0.027887423	-0.0009625351	-0.00086870906	0.095976055	0.035876755	0.026801338	0.015961206	0.2355	0.15175	1.0	26.0	950.866781949997
181	0.20470000803470612	0.23477273	0.26109463	0.99	0.09	88.88636	0.13010316	0.07490531	0.27100632	-0.15033054	0.13534056	0.063434325	0.29378498	-0.16325803	728000	7.450581e-09	0.0	0.005292256	0.0042784554	0.014914475	-0.013224209	-0.000980393	-0.0006697178	0.09587979	0.034509536	0.025395785	0.016627824	0.25800002	0.1345	1.0	7.0	956.5580098628998
182	0.20262500643730164	0.167193	0.16624601	0.8	0.0	65.42105	0.11244257	0.072721705	0.26463938	-0.14222361	0.1314209	0.06288137	0.27243167	-0.17599596	732000	-2.9802322e-08	-1.4901161e-08	0.0050891573	0.004441488	-0.0013759201	-0.013608013	-0.0013194892	-0.0016056697	0.09576828	0.03328097	0.021266986	0.015198744	0.153	0.16825	2.0	8.0	962.1241090297699
183	0.20922499895095825	0.1966	0.23942105	1.3000001	0.0	72.36	0.08952974	0.06530092	0.2566439	-0.1036305	0.09765277	0.05862214	0.38741234	-0.1212769	736000	0.0	-2.9802322e-08	0.006630567	0.0057141483	-0.0031373675	-0.008459527	-0.0016015217	-0.0015190715	0.09565574	0.0318951	0.017099433	0.01744943	0.14525	0.1855	4.0	5.0	967.6453030109406
184	0.20675000548362732	0.21954545	0.27058822	1.4	0.0	83.204544	0.11723715	0.06806519	0.27837372	-0.08353681	0.12388541	0.057518378	0.2529284	-0.14372821	740000	-2.2351742e-08	-1.4901161e-08	0.0055143815	0.0049870126	-0.008018785	-0.02339165	-0.0010233712	-0.001011	0.09563094	0.0309366	0.017760433	0.0153689515	0.1705	0.1395	6.0	19.0	973.1101250648499
185	0.2172749936580658	0.3496154	0.32433933	1.2	0.09	131.03847	0.1407504	0.059265397	0.2835521	-0.120157	0.14270614	0.05360133	0.29137546	-0.14112478	744000	3.7252903e-09	3.1664968e-08	0.0052901665	0.0050639017	-0.021616258	-0.015514951	-0.0010256132	-0.0012963519	0.095086396	0.026415702	0.015349703	0.015442042	0.15175	0.15349999	15.0	9.0	978.8035678863525
186	0.2227500081062317	0.25236842	0.36106154	1.9	0.0	96.210526	0.13851193	0.06985021	0.26811087	-0.07696373	0.14526638	0.06332322	0.27670908	-0.17995745	748000	-7.450581e-09	5.2154064e-08	0.0053201453	0.0045256093	-0.030172292	-0.024580786	-0.00080507196	-0.00084540184	0.09379352	0.024878325	0.015416797	0.015069394	0.14975	0.17125	34.0	18.0	984.3549959659576
187	0.22580000758171082	0.21333335	0.24665847	1.1	0.09	82.57576	0.14211358	0.071107216	0.300861	-0.0781571	0.1561984	0.061914135	0.2914321	-0.1392754	752000	-3.7252903e-08	2.9802322e-08	0.005997269	0.004932086	-0.016409803	-0.021407245	-0.0012869651	-0.0009025096	0.08699161	0.019060252	0.015410354	0.015136226	0.14525	0.143	11.0	14.0	989.7158000469208
188	0.2318750023841858	0.24266668	0.3093319	1.6	0.09	92.8	0.15392569	0.07132465	0.2985336	-0.18684702	0.16422862	0.059060816	0.32024318	-0.13840297	756000	6.3329935e-08	-7.450581e-09	0.00639616	0.0056768693	-0.028708315	-0.019853778	-0.0012343107	-0.00084789365	0.08324498	0.014523446	0.015139388	0.017063437	0.165	0.15825	24.0	14.0	995.445405960083
189	0.22882500290870667	0.22312498	0.23783885	1.0	0.0	81.416664	0.13333832	0.08629396	0.32173216	-0.11570599	0.14814001	0.0677018	0.2944068	-0.28030437	760000	-3.3527613e-08	7.450581e-09	0.004607496	0.004455635	-0.016742159	-0.0061788172	-0.0013220441	-0.0015652616	0.07524562	0.013468681	0.015251994	0.017019618	0.14625001	0.11575	9.0	3.0	1000.7528741359711
190	0.23515000939369202	0.3019355	0.40470156	1.5	0.0	117.09677	0.13174964	0.06371122	0.26228127	-0.13277575	0.13491541	0.060355358	0.27518803	-0.12446003	764000	1.4901161e-08	-1.0244548e-08	0.0062053874	0.0059833513	-0.02373255	-0.036644917	-0.0012810612	-0.0016152612	0.07328063	0.0133389225	0.016113922	0.016127054	0.18725	0.20975001	19.0	50.0	1006.4203150272369
191	0.22875000536441803	0.21148935	0.26127332	1.2	0.0	79.723404	0.13557906	0.07903021	0.29894602	-0.07367943	0.15023169	0.06291556	0.29108718	-0.17825018	768000	-3.7252903e-09	2.9802322e-08	0.0049467585	0.004519519	-0.012512669	-0.01951027	-0.0011981988	-0.0010473678	0.072535865	0.010689438	0.015745353	0.017258674	0.15924999	0.16125	9.0	15.0	1011.7570979595184
192	0.23637500405311584	0.23274998	0.3044256	1.8000001	0.09	88.275	0.12687227	0.07287352	0.26453567	-0.096764736	0.14011937	0.06386502	0.26689738	-0.11564875	772000	-2.6077032e-08	0.0	0.0053239865	0.004285338	-0.014465309	-0.019439552	-0.0008768069	-0.0006092803	0.072115	0.006792903	0.018441478	0.015824383	0.15650001	0.14050001	10.0	12.0	1017.1088058948517
193	0.24085000157356262	0.289375	0.29121447	1.1	0.0	113.375	0.13776912	0.06725525	0.27254003	-0.0885645	0.15020324	0.061671395	0.2833592	-0.11800975	776000	3.9115548e-08	1.7695129e-08	0.005105708	0.0038954662	-0.012924258	-0.015311316	-0.0008966906	-0.00070724735	0.06964368	0.0053041573	0.016850652	0.0153704155	0.13499999	0.13025	8.0	9.0	1022.5553832054138
194	0.2523000240325928	0.32793105	0.39235258	1.4	0.0	128.7931	0.14228037	0.060703896	0.31156784	-0.17446351	0.15331988	0.053696092	0.27121747	-0.11310041	780000	7.450581e-09	0.0	0.0064747175	0.0049778037	-0.02338397	-0.021351978	-0.000952738	-0.0009322493	0.06689179	0.004420102	0.0150421085	0.015941905	0.17300001	0.15875	17.0	16.0	1028.6031770706177
195	0.25942498445510864	0.37944445	0.47252834	1.9	0.0	145.83333	0.15705179	0.05696111	0.2677943	-0.099934235	0.16915134	0.054706987	0.27849975	-0.18491495	784000	-1.4901161e-08	-2.2351742e-08	0.0063020242	0.005085132	-0.01622331	-0.008456321	-0.0016560514	-0.0010770515	0.062690735	0.0020968318	0.015367784	0.016105313	0.134	0.13	8.0	4.0	1034.402256011963
196	0.26375001668930054	0.29923075	0.32100713	1.1	0.0	114.34615	0.17229952	0.07240709	0.35108072	-0.08653565	0.17928015	0.061312668	0.30811712	-0.16368595	788000	0.0	0.0	0.005825909	0.004601752	-0.013647198	-0.0028971992	-0.0012965089	-0.0011096294	0.061167303	0.0015451908	0.015621366	0.016212657	0.15975	0.12900001	10.0	2.0	1040.12100315094
197	0.254925012588501	0.19466667	0.33830035	1.8000001	0.09	70.73333	0.13807045	0.08575092	0.32454687	-0.09199537	0.15258469	0.07460477	0.2864997	-0.12709981	792000	-3.7252903e-08	-1.4901161e-08	0.0045501683	0.0049905498	-0.02692625	-0.017473346	-0.0013399336	-0.0012689168	0.060471408	0.0014756322	0.01521613	0.015898388	0.16825	0.155	22.0	10.0	1046.09823012352
