Epoch	AvgRewardsLast100Ep	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals1	StdVVals1	MaxVVals1	MinVVals1	AverageVVals2	StdVVals2	MaxVVals2	MinVVals2	TotalEnvInteracts	LossPi1	LossPi2	LossV1	LossV2	DeltaLossPi1	DeltaLossPi2	DeltaLossV1	DeltaLossV2	Entropy1	Entropy2	KL1	KL2	ClipFrac1	ClipFrac2	StopIter1	StopIter2	Time
66	0.04935000091791153	0.052321427	0.048806876	0.19	0.0	23.446428	0.005628065	0.020865664	0.24830356	0.0	0.0017798345	0.012776485	0.19108686	0.0	268000	-1.0244548e-08	-3.7252903e-09	0.0014417284	0.0018293278	-0.024635859	-0.022153387	-0.00015117586	-6.0900842e-05	0.47635356	0.36904034	0.015351596	0.016336583	0.125	0.1275	28.0	17.0	374.09878396987915
67	0.05062500014901161	0.04733728	0.04951252	0.2	0.0	23.27219	0.006899992	0.023194829	0.18593132	0.0	0.001819341	0.012564584	0.17788729	0.0	272000	-5.5879354e-09	-3.7252903e-08	0.0015068229	0.0014131146	-0.025230197	-0.028516144	-0.00017905128	-5.335812e-05	0.47372645	0.36505675	0.01569258	0.01571901	0.13174999	0.13725	28.0	27.0	380.34718084335327
68	0.052125003188848495	0.056060605	0.047669277	0.1	0.0	23.969696	0.009108912	0.026338885	0.17383769	0.0	0.0014652803	0.010871061	0.1703153	0.0	276000	-1.6763806e-08	7.450581e-09	0.0015498392	0.0015764418	-0.017176496	-0.027812365	-0.00031739025	-7.942453e-05	0.46931568	0.35787547	0.01503505	0.01536188	0.111999996	0.12674999	14.0	31.0	386.7895538806915
69	0.0523499995470047	0.05172619	0.048279904	0.1	0.0	23.327381	0.012041902	0.029503455	0.17678761	0.0	0.0023652324	0.013910261	0.19440356	0.0	280000	-1.0244548e-08	-2.0489097e-08	0.0013551918	0.0013470126	-0.015623808	-0.019368686	-0.0002973724	-7.2222625e-05	0.46840066	0.35681373	0.01545839	0.015397023	0.12175	0.11675	14.0	16.0	393.2167499065399
70	0.05142500251531601	0.049200002	0.051674146	0.29	0.0	22.657143	0.011888854	0.030396057	0.21318032	0.0	0.0020831036	0.013760212	0.19796525	0.0	284000	9.313226e-10	-3.7252903e-09	0.0013732278	0.0017892707	-0.01965602	-0.02480504	-0.0003671953	-0.00010873124	0.46743366	0.3565049	0.015399534	0.01561724	0.12175	0.11875	18.0	23.0	399.26736783981323
71	0.04852500185370445	0.04829412	0.047860418	0.1	0.0	23.394117	0.010043417	0.02730467	0.22081071	0.0	0.0037467321	0.01765073	0.22413573	0.0	288000	1.1175871e-08	-1.1175871e-08	0.0011932094	0.0015825578	-0.00925064	-0.021922942	-0.00024990775	-0.00014151135	0.4671692	0.3532578	0.017355582	0.015071235	0.09925	0.119	7.0	21.0	405.31744289398193
72	0.04829999804496765	0.048994083	0.049466323	0.2	0.0	23.278107	0.012713045	0.031081833	0.25216374	0.0	0.0037269539	0.016862912	0.18133599	0.0	292000	9.313226e-09	-4.656613e-09	0.0011399382	0.0014241352	-0.01345823	-0.029032374	-0.00029294007	-0.00021123333	0.46650746	0.3507091	0.015783565	0.0150356125	0.12475	0.12650001	11.0	28.0	411.3742070198059
73	0.047850001603364944	0.04918604	0.04925527	0.19	0.0	23.122093	0.015376799	0.033543278	0.20641387	0.0	0.0055933427	0.02151169	0.1915536	0.0	296000	-1.8626451e-09	-9.313226e-10	0.0010875714	0.0012300943	-0.027033623	-0.018503644	-0.00030866556	-0.00023908916	0.46571583	0.34827292	0.015188867	0.015656961	0.134	0.127	41.0	13.0	417.3424708843231
74	0.04832500219345093	0.046842106	0.05018648	0.2	0.0	22.964912	0.013521271	0.030977972	0.18077625	0.0	0.008675157	0.027433328	0.24355254	0.0	300000	-3.7252903e-09	5.5879354e-09	0.0011509785	0.001379516	-0.018966433	-0.024169073	-0.00027016734	-0.0003086355	0.4594605	0.34708574	0.015157438	0.015524602	0.10575	0.1215	15.0	22.0	423.16162180900574
75	0.04800000041723251	0.047869824	0.04936479	0.19	0.0	23.307692	0.013411258	0.03191806	0.21074511	0.0	0.010074557	0.027014537	0.23067293	0.0	304000	-1.8626451e-08	4.656613e-09	0.0010359278	0.0011476019	-0.022793636	-0.019464277	-0.00032982905	-0.00029913406	0.4572932	0.34392682	0.015504135	0.015126782	0.14825	0.123500004	23.0	15.0	428.9535219669342
76	0.04924999922513962	0.049940474	0.049527496	0.2	0.0	23.547619	0.015471062	0.03335694	0.17701113	0.0	0.011371422	0.028150257	0.18089168	0.0	308000	5.5879354e-09	-9.313226e-10	0.0010934451	0.0010987059	-0.020465974	-0.01806786	-0.00035280554	-0.0002965752	0.45715114	0.3394939	0.016146947	0.015629385	0.11925	0.13025	20.0	16.0	434.7618451118469
77	0.04957500100135803	0.05	0.048385706	0.1	0.0	23.02353	0.018572325	0.037448768	0.26034945	0.0	0.010296228	0.027406571	0.1876359	0.0	312000	2.0489097e-08	9.313226e-10	0.0009605078	0.0009105514	-0.017685842	-0.017298477	-0.00027696067	-0.00024446967	0.45814803	0.335587	0.0150816785	0.01604462	0.1275	0.11975	19.0	14.0	440.6982638835907
78	0.04700000211596489	0.045804597	0.048615154	0.1	0.0	22.833334	0.018418843	0.03634072	0.21159874	0.0	0.010073138	0.027742954	0.23516785	0.0	316000	0.0	1.8626451e-09	0.00091178593	0.0009095681	-0.0083461795	-0.014816434	-0.0002542987	-0.00024142895	0.45618016	0.33321032	0.015437293	0.015269151	0.116500005	0.12924999	8.0	10.0	446.44684386253357
79	0.048774998635053635	0.052363634	0.052117478	0.2	0.0	23.842424	0.018689353	0.03555556	0.19960204	0.0	0.010037313	0.026227208	0.20046769	0.0	320000	1.1175871e-08	7.450581e-09	0.001403681	0.0009965345	-0.0146149285	-0.028052201	-0.00035080753	-0.0002662643	0.4555292	0.33155143	0.015775222	0.015016054	0.113	0.14050001	14.0	37.0	452.38662981987
80	0.05090000107884407	0.052787878	0.04899707	0.2	0.0	24.084848	0.018199764	0.03557493	0.22679277	0.0	0.012942094	0.030127425	0.18983105	0.0	324000	5.5879354e-09	1.3038516e-08	0.0008925273	0.000786772	-0.017181939	-0.018589603	-0.00026482606	-0.00024014252	0.45264167	0.32725105	0.015003251	0.015412337	0.14575	0.13599999	17.0	16.0	458.0921428203583
81	0.049924999475479126	0.045804597	0.049261056	0.2	0.0	22.637932	0.01684488	0.033773344	0.2385661	0.0	0.012604038	0.02982642	0.20072857	0.0	328000	-3.7252903e-09	-5.5879354e-09	0.0010238	0.00090648653	-0.017569685	-0.015123105	-0.00027702225	-0.00024140601	0.44837466	0.3227135	0.01529149	0.015040534	0.120000005	0.11125	17.0	13.0	463.85443592071533
82	0.04782500118017197	0.04959064	0.04882666	0.19	0.0	23.052631	0.013523111	0.030424057	0.18475625	0.0	0.015024668	0.03271979	0.19457653	0.0	332000	1.7695129e-08	1.1175871e-08	0.00067656656	0.0008775652	-0.011996187	-0.018505149	-0.000203895	-0.0002783728	0.44582647	0.31952396	0.01650742	0.015224127	0.13775	0.1125	7.0	20.0	469.66037106513977
83	0.05115000158548355	0.05585987	0.047712576	0.1	0.0	24.89172	0.018295895	0.03531729	0.19428432	0.0	0.015616749	0.03251762	0.21491751	0.0	336000	-5.5879354e-09	2.4214387e-08	0.0008711171	0.000860504	-0.015148955	-0.01815522	-0.00024688517	-0.00022284032	0.44525358	0.3172674	0.01737187	0.015760805	0.13275	0.121750005	12.0	15.0	475.6110339164734
84	0.04969999939203262	0.042555556	0.04884354	0.2	0.0	21.883333	0.012747098	0.030035164	0.1730105	0.0	0.015983386	0.031892367	0.15647744	0.0	340000	2.0023435e-08	-5.5879354e-09	0.0008062279	0.00085247535	-0.0124072	-0.0084601985	-0.00023104387	-0.00020484484	0.44411707	0.3154017	0.015447677	0.015625585	0.12925	0.11175	11.0	6.0	481.5311498641968
85	0.049000002443790436	0.05175439	0.04929169	0.2	0.0	23.105263	0.015777135	0.0334653	0.21024835	0.0	0.012457447	0.028634017	0.1838235	0.0	344000	-3.7252903e-09	0.0	0.000987636	0.0008584914	-0.01661686	-0.012278458	-0.00025279232	-0.00020456711	0.4428656	0.31443363	0.015417311	0.017304953	0.123500004	0.12575	17.0	12.0	487.5258719921112
86	0.05112500116229057	0.05175757	0.05096584	0.2	0.0	23.927273	0.019858208	0.037714105	0.22734052	0.0	0.01144021	0.028063418	0.17326546	0.0	348000	1.3038516e-08	-3.7252903e-08	0.0009575008	0.0008306841	-0.018748755	-0.022554915	-0.00028773808	-0.00020853421	0.44086125	0.31293628	0.015066512	0.015213997	0.12975	0.12900001	19.0	23.0	493.64033579826355
87	0.04957500100135803	0.044285715	0.04782622	0.1	0.0	22.62857	0.019417858	0.03695156	0.18768814	0.0	0.012838855	0.029301608	0.18622822	0.0	352000	1.5366822e-08	0.0	0.00072266837	0.00068929035	-0.028175812	-0.014588719	-0.00024956372	-0.00021539142	0.44017243	0.30645344	0.012750516	0.016714081	0.14899999	0.1355	79.0	12.0	499.9248557090759
88	0.04834999889135361	0.04791908	0.04885101	0.19	0.0	22.763006	0.012932619	0.029600032	0.16108643	0.0	0.014477175	0.030008957	0.17360318	0.0	356000	-2.2351742e-08	-2.2351742e-08	0.0006053933	0.00082113093	-0.023257144	-0.014546094	-0.00015023905	-0.00024370445	0.43166277	0.3024418	0.015171783	0.015889563	0.15425	0.1365	36.0	11.0	506.0573649406433
89	0.04932500049471855	0.052899405	0.049175408	0.2	0.0	23.384615	0.015622873	0.03260433	0.20455503	0.0	0.014809401	0.03151588	0.20149629	0.0	360000	-1.6763806e-08	2.4214387e-08	0.00081473123	0.0006955372	-0.017108124	-0.0066933604	-0.00025266013	-0.00018748338	0.4284973	0.29927856	0.015057502	0.015277054	0.1135	0.1135	12.0	5.0	512.2721538543701
90	0.05130000412464142	0.049999997	0.048099995	0.1	0.0	23.420118	0.017555567	0.03418225	0.15873268	0.0	0.013897395	0.030698089	0.18673496	0.0	364000	4.656613e-10	-9.313226e-09	0.0008958755	0.00074805494	-0.017057084	-0.015367757	-0.00021055149	-0.00025417953	0.42729834	0.29847726	0.015233467	0.015812524	0.126	0.1275	16.0	12.0	518.0975251197815
91	0.05342499911785126	0.0539759	0.047956802	0.1	0.0	23.95783	0.017425075	0.03397076	0.19589433	0.0	0.016062438	0.032634355	0.20451123	0.0	368000	1.8626451e-09	-1.0244548e-08	0.00080594775	0.00077347294	-0.021199439	-0.011619693	-0.0001782136	-0.00020082449	0.42833734	0.2974308	0.015263809	0.019689802	0.128	0.134	24.0	8.0	524.0674378871918
92	0.053325001150369644	0.053742334	0.048512675	0.1	0.0	24.018404	0.01745641	0.034024503	0.16191348	0.0	0.014633503	0.030911416	0.27859613	0.0	372000	-9.313226e-10	3.7252903e-09	0.0009848716	0.0006270694	-0.02570948	-0.021695308	-0.0002675815	-0.00018203414	0.42824027	0.2964544	0.015020751	0.015064349	0.14875	0.138	30.0	22.0	530.3426530361176
93	0.05362500250339508	0.050958086	0.047842477	0.1	0.0	23.562874	0.017506292	0.034601267	0.16562071	0.0	0.016248088	0.03224711	0.1954596	0.0	376000	1.4901161e-08	5.5879354e-09	0.0006948719	0.00070182	-0.008493778	-0.021640223	-0.00020139807	-0.00021239326	0.42682472	0.29375783	0.015180948	0.01564793	0.13975	0.14	5.0	23.0	536.3729078769684
94	0.05035000294446945	0.047657143	0.04923062	0.2	0.0	22.497143	0.016794639	0.033816736	0.18061152	0.0	0.014347749	0.030243646	0.15963319	0.0	380000	-1.1175871e-08	3.7252903e-09	0.00083594624	0.00065197854	-0.008182347	-0.01737835	-0.00019055657	-0.00016864153	0.42598873	0.2880462	0.015972069	0.01505017	0.12925	0.13075	5.0	17.0	542.4359538555145
95	0.0525749996304512	0.06082278	0.048417557	0.2	0.0	25.031645	0.01539169	0.03170547	0.18834144	0.0	0.018035576	0.03381091	0.18108511	0.0	384000	-1.8626451e-09	-5.5879354e-09	0.00096446637	0.00081232056	-0.0165397	-0.023601836	-0.00020363153	-0.00023406505	0.42455086	0.2857991	0.015127014	0.015054596	0.14175001	0.13525	15.0	23.0	548.4675929546356
96	0.05442500114440918	0.05171779	0.049147274	0.2	0.0	24.03681	0.016448213	0.033115692	0.14863777	0.0	0.017913677	0.033167977	0.17429194	0.0	388000	1.1175871e-08	3.7252903e-09	0.000835281	0.00079604227	-0.010680277	-0.012265826	-0.00021808628	-0.00023297538	0.4213969	0.28235433	0.015353872	0.0156197585	0.1225	0.153	7.0	9.0	554.2265517711639
97	0.053175002336502075	0.049999997	0.04812265	0.1	0.0	23.152046	0.019126851	0.035937928	0.24882169	0.0	0.013767674	0.029001687	0.17735165	0.0	392000	-1.1175871e-08	1.3969839e-08	0.0007918448	0.0007109067	-0.0116243195	-0.017360535	-0.00024735107	-0.00021754781	0.4199977	0.28103432	0.016492039	0.015002314	0.14725	0.115499996	9.0	13.0	559.8973977565765
98	0.051875002682209015	0.053373493	0.05267031	0.2	0.0	23.644579	0.018695181	0.033712357	0.17674196	0.0	0.014206297	0.03038367	0.18723622	0.0	396000	2.7939677e-09	-1.1175871e-08	0.0010391725	0.00070545264	-0.018228937	-0.02166757	-0.00025980273	-0.00019973991	0.4180825	0.28078645	0.015046809	0.015242385	0.14324999	0.14225	15.0	23.0	565.6761817932129
99	0.05417500436306	0.05527273	0.04884811	0.2	0.0	23.733334	0.018419502	0.035227682	0.16932833	0.0	0.015277108	0.031653628	0.1940361	0.0	400000	0.0	1.8626451e-09	0.0007355085	0.0005503028	-0.019264763	-0.012939323	-0.00021915496	-0.00019467372	0.41461948	0.28140423	0.015238333	0.015324444	0.12650001	0.105000004	25.0	12.0	571.4683899879456
100	0.05120000243186951	0.04604651	0.048351403	0.1	0.0	22.959303	0.018575558	0.035322834	0.20203346	0.0	0.013808655	0.029979663	0.15780847	0.0	404000	9.313226e-09	1.1059456e-08	0.00080856914	0.00058794644	-0.019922577	-0.02753635	-0.00018810718	-0.00020833034	0.41225237	0.28063813	0.015193359	0.015190371	0.1355	0.12849998	17.0	50.0	577.6925430297852
101	0.047850001603364944	0.048947368	0.050472073	0.2	0.0	23.128654	0.017677804	0.03361129	0.16724735	0.0	0.012453429	0.028007371	0.16900665	0.0	408000	1.6763806e-08	-3.7252903e-09	0.00083109457	0.0007272089	-0.0104550915	-0.01948721	-0.0002451521	-0.0002120063	0.41147637	0.2768738	0.015132476	0.015491	0.12650001	0.119	8.0	18.0	583.4605288505554
102	0.04945000261068344	0.052181818	0.048343126	0.1	0.0	23.921211	0.021828968	0.037102118	0.19022685	0.0	0.011940767	0.028233986	0.18686318	0.0	412000	-1.6763806e-08	1.1175871e-08	0.0007743777	0.00054576434	-0.01788327	-0.012284434	-0.00021877502	-0.00016992178	0.4104997	0.2755307	0.0151787065	0.016381405	0.14125	0.13	19.0	11.0	589.2204120159149
103	0.0517750009894371	0.051017962	0.04789753	0.1	0.0	23.658682	0.015986046	0.032799006	0.16251728	0.0	0.01737455	0.031927384	0.17468494	0.0	416000	3.7252903e-09	3.7252903e-09	0.000705423	0.000714688	-0.010843964	-0.016570453	-0.0002042105	-0.00018641974	0.41300434	0.27397615	0.016968792	0.015390244	0.12674999	0.1345	9.0	15.0	595.3059418201447
104	0.05147499963641167	0.051856287	0.048096992	0.1	0.0	23.60479	0.018551521	0.034990285	0.18702847	0.0	0.013956083	0.030347189	0.1629378	0.0	420000	1.7229468e-08	2.142042e-08	0.00076701347	0.0005009784	-0.0144001655	-0.012115097	-0.00025084772	-0.00014953714	0.4135747	0.27302256	0.015643205	0.0152284345	0.1495	0.10349999	13.0	9.0	601.3586220741272
105	0.053599998354911804	0.05567073	0.04885433	0.2	0.0	24.335365	0.02016743	0.035937004	0.17501111	0.0	0.015322804	0.030977182	0.17384326	0.0	424000	-2.2351742e-08	1.1175871e-08	0.0008408362	0.0006858536	-0.013967352	-0.023045689	-0.00021487303	-0.00015138299	0.4120872	0.2725384	0.015444277	0.015308831	0.117	0.13800001	11.0	28.0	607.482568025589
106	0.053449999541044235	0.054596268	0.049293067	0.2	0.0	24.428572	0.020803707	0.03584666	0.16335595	0.0	0.013956594	0.029457767	0.16254498	0.0	428000	-3.7252903e-09	-3.7252903e-09	0.0007634768	0.00064424175	-0.008101683	-0.01401584	-0.00019178094	-0.00022449842	0.41042492	0.27299166	0.015337067	0.015679866	0.121249996	0.1195	5.0	13.0	613.553689956665
107	0.05217500030994415	0.048208095	0.04924544	0.2	0.0	22.83237	0.016242009	0.032313664	0.16723426	0.0	0.018081091	0.03335891	0.19771829	0.0	432000	7.450581e-09	-4.656613e-09	0.00062042207	0.00070967723	-0.021175245	-0.014958288	-0.00018149	-0.00026154792	0.4092248	0.27162096	0.015120491	0.01539578	0.15775001	0.11475	27.0	11.0	619.7458786964417
108	0.05035000294446945	0.04789474	0.048295032	0.1	0.0	23.116959	0.01753786	0.033624455	0.16730593	0.0	0.013237296	0.029494688	0.17152026	0.0	436000	1.1175871e-08	5.5879354e-09	0.0006618267	0.0006054283	-0.014090694	-0.014246729	-0.00018801114	-0.00017827889	0.40813446	0.26973343	0.015128512	0.015244417	0.12924999	0.15325001	11.0	12.0	626.3297710418701
109	0.05027500167489052	0.057278477	0.048138104	0.2	0.0	25.063292	0.017397674	0.033844154	0.16093977	0.0	0.015350973	0.030582627	0.14671853	0.0	440000	-7.450581e-09	-1.7695129e-08	0.00067842327	0.0006935242	-0.019393453	-0.013689479	-0.00016511633	-0.00020836963	0.40746084	0.2672554	0.015208319	0.016406339	0.14275	0.117	19.0	12.0	632.8800630569458
110	0.052024997770786285	0.0483237	0.048169613	0.1	0.0	22.768785	0.02006891	0.036476485	0.21341866	0.0	0.014057294	0.0300965	0.14781052	0.0	444000	-1.7695129e-08	-3.7252903e-09	0.0008867363	0.000494221	-0.019021492	-0.008110876	-0.00021407951	-0.00012865747	0.40243012	0.26337683	0.015125493	0.016784474	0.169	0.16875	15.0	7.0	639.310008764267
111	0.05090000107884407	0.05272189	0.049443528	0.19	0.0	23.360947	0.018698111	0.034176875	0.18526596	0.0	0.014087829	0.029906983	0.14335549	0.0	448000	-3.7252903e-09	1.071021e-08	0.00079306395	0.00062270276	-0.013984997	-0.020396233	-0.00022999596	-0.00016572308	0.39900598	0.26129943	0.015922777	0.015307927	0.1455	0.1485	12.0	20.0	645.9245147705078
112	0.05185000225901604	0.05321212	0.04867938	0.19	0.0	24.036364	0.01622546	0.032594163	0.17090696	0.0	0.017249927	0.033185165	0.16508254	0.0	452000	7.916242e-09	-1.4901161e-08	0.00065682805	0.00072725513	-0.011731196	-0.007880406	-0.00018904271	-0.00019987453	0.39878333	0.2578834	0.015144341	0.01567031	0.133	0.13575001	11.0	5.0	652.1578679084778
113	0.05530000105500221	0.057055216	0.047797278	0.1	0.0	24.116564	0.024692401	0.04106466	0.22503997	0.0	0.012188904	0.02830836	0.16063923	0.0	456000	0.0	1.5366822e-08	0.0007034966	0.00044948564	-0.010724442	-0.025637176	-0.00022296092	-0.00015679552	0.3983363	0.2568167	0.015510146	0.01504657	0.14125	0.14725	8.0	42.0	658.4528849124908
114	0.05555000156164169	0.05631902	0.047203477	0.1	0.0	24.153374	0.019536598	0.03528957	0.1480873	0.0	0.015192844	0.030435622	0.12952095	0.0	460000	-2.514571e-08	-2.7939677e-09	0.0006387583	0.0005389543	-0.012989747	-0.01966792	-0.00017155225	-0.00014858972	0.39858443	0.2520128	0.015600781	0.015427956	0.13374999	0.13825	13.0	21.0	664.8353958129883
115	0.05792500078678131	0.05771604	0.047392175	0.1	0.0	24.487654	0.019376758	0.034819502	0.15126203	0.0	0.016674738	0.032199748	0.13533613	0.0	464000	-7.450581e-09	-9.313226e-10	0.00071134325	0.00050696125	-0.0049057975	-0.016231522	-0.00017009326	-0.0001428028	0.3981926	0.25347814	0.0158005	0.015695097	0.11575	0.11825	4.0	16.0	671.4542968273163
116	0.05584999918937683	0.054444443	0.04891414	0.2	0.0	24.395061	0.018605696	0.035050225	0.16886467	0.0	0.016242763	0.031167196	0.14015743	0.0	468000	7.450581e-09	1.21071935e-08	0.00075021316	0.0006812105	-0.012941793	-0.017663311	-0.00021443595	-0.0001782458	0.39779183	0.25368035	0.0154968	0.015755087	0.13975	0.15425	14.0	18.0	677.7703897953033
117	0.05582499876618385	0.057345673	0.047098443	0.1	0.0	24.425926	0.01859491	0.034808792	0.16419485	0.0	0.01660055	0.031205181	0.15408361	0.0	472000	2.7939677e-09	-2.0489097e-08	0.00068235287	0.0006092958	-0.014202846	-0.018969033	-0.0001730902	-0.00016974343	0.39689893	0.25143254	0.01541634	0.015225734	0.13949999	0.131	13.0	16.0	683.7785308361053
118	0.0531499981880188	0.051987953	0.049152087	0.2	0.0	23.813253	0.016988471	0.033712056	0.18038201	0.0	0.017713627	0.032940656	0.17500183	0.0	476000	1.8626451e-09	4.656613e-10	0.00090183894	0.0006190748	-0.01700829	-0.020804117	-0.00020252091	-0.00018037934	0.39569682	0.24818063	0.0150947515	0.015112001	0.13425	0.137	17.0	21.0	689.9642798900604
119	0.05505000054836273	0.057468355	0.047559913	0.1	0.0	24.873417	0.016695961	0.03367872	0.16270652	0.0	0.017204696	0.032123398	0.16136919	0.0	480000	-1.6763806e-08	-1.6763806e-08	0.00085251103	0.0005274002	-0.010920402	-0.0054980437	-0.00021032736	-0.00015785069	0.3926466	0.2443352	0.0160599	0.015352887	0.1135	0.14	8.0	3.0	696.0979928970337
120	0.05312500149011612	0.050946742	0.04786869	0.1	0.0	23.455622	0.016405368	0.03327348	0.1984799	0.0	0.019229861	0.034053467	0.13996631	0.0	484000	1.8626451e-09	1.6763806e-08	0.000666213	0.00055392075	-0.024675444	-0.015142692	-0.00017198849	-0.00017476984	0.39101672	0.2437541	0.015619274	0.0150950635	0.146	0.133	45.0	15.0	702.2876088619232
121	0.0531499981880188	0.052916665	0.048222627	0.1	0.0	23.547619	0.019881893	0.035852537	0.16733143	0.0	0.013610867	0.028945252	0.15723026	0.0	488000	0.0	-1.4901161e-08	0.00062629685	0.00044222665	-0.0185465	-0.020592548	-0.00015600529	-0.00013620812	0.37784085	0.24038786	0.015089156	0.015352443	0.13025	0.1455	20.0	25.0	708.3784008026123
122	0.05140000209212303	0.05047337	0.04920445	0.2	0.0	23.449703	0.015776645	0.032494716	0.19400486	0.0	0.01640037	0.031238643	0.15862599	0.0	492000	1.6763806e-08	-3.3527613e-08	0.00075941416	0.0005785099	-0.010906923	-0.017849118	-0.00017144912	-0.00015579489	0.37050337	0.23847121	0.01633947	0.015144598	0.12425	0.12450001	7.0	18.0	714.4415047168732
123	0.05572500079870224	0.06542482	0.04776012	0.2	0.0	25.862745	0.01859216	0.033992104	0.16348323	0.0	0.016841266	0.032062206	0.1869222	0.0	496000	-9.313226e-10	1.5832484e-08	0.00085200655	0.0005710394	-0.015572109	-0.0115839	-0.0001931828	-0.00019551869	0.36835364	0.23636267	0.015355552	0.015595021	0.118	0.1325	16.0	8.0	720.5364019870758
124	0.05742499977350235	0.05361963	0.048408058	0.1	0.0	24.214724	0.021817055	0.037216295	0.16208068	0.0	0.015498765	0.0311136	0.16545981	0.0	500000	1.4901161e-08	1.3504177e-08	0.0005459235	0.0005456915	-0.013614484	-0.029730022	-0.0001457434	-0.00017876146	0.36329848	0.23496678	0.016798351	0.016020184	0.153	0.169	14.0	51.0	726.685751914978
125	0.0523499995470047	0.04901163	0.048014775	0.1	0.0	22.976744	0.018002812	0.034459714	0.15013167	0.0	0.013499542	0.028681066	0.1696218	0.0	504000	1.7695129e-08	-2.2351742e-08	0.0005427352	0.00056944106	-0.011002136	-0.018365849	-0.00014484291	-0.00016119462	0.3596348	0.22371982	0.015652958	0.015883472	0.1295	0.10975	9.0	16.0	732.6434409618378
126	0.05092500150203705	0.051005915	0.047923077	0.1	0.0	23.23077	0.016262734	0.03290103	0.1680072	0.0	0.017414693	0.03266764	0.19509721	0.0	508000	-7.450581e-09	-5.5879354e-09	0.00050686963	0.00053231895	-0.008403186	-0.015407884	-0.00015850813	-0.00015428576	0.35674536	0.22107022	0.016501158	0.015019061	0.12725	0.1345	5.0	13.0	738.5817978382111
127	0.052675001323223114	0.05623456	0.052328676	0.3	0.0	24.185184	0.013781487	0.030188113	0.14374784	0.0	0.019322522	0.033829812	0.15719494	0.0	512000	3.7252903e-09	-5.5879354e-09	0.0010956799	0.00065480394	-0.018333051	-0.006564973	-0.00026702313	-0.0001429202	0.35538068	0.21815152	0.015254924	0.017234035	0.155	0.11525	16.0	5.0	744.5958309173584
128	0.05375000089406967	0.0527439	0.04921737	0.2	0.0	23.963415	0.01743021	0.03452764	0.1964167	0.0	0.017228298	0.032818597	0.15682733	0.0	516000	9.313226e-09	-1.6763806e-08	0.0006311339	0.00057986984	-0.006780958	-0.0119845625	-0.00019678634	-0.0001596455	0.35276362	0.216573	0.016742986	0.015225917	0.108	0.13250001	6.0	12.0	750.910609960556
129	0.0515500009059906	0.046149425	0.0473505	0.1	0.0	22.758621	0.01382663	0.031098682	0.14806682	0.0	0.018807678	0.03353545	0.14302766	0.0	520000	7.450581e-09	9.313226e-09	0.00058722857	0.000585712	-0.009467589	-0.016947066	-0.00015134993	-0.00012714426	0.3520976	0.21496227	0.015013915	0.015448075	0.1425	0.13675	8.0	20.0	757.2366399765015
130	0.05037499964237213	0.05551515	0.047218464	0.1	0.0	23.975758	0.01467893	0.031228669	0.15901211	0.0	0.01796537	0.032586455	0.15552667	0.0	524000	-3.7252903e-09	-1.8626451e-08	0.0007089111	0.0005856054	-0.014938899	-0.019692214	-0.00019783743	-0.00013096066	0.35086602	0.2126383	0.015814207	0.01551457	0.14325	0.134	13.0	19.0	763.4066588878632
131	0.0525749996304512	0.054110426	0.047679015	0.1	0.0	24.01227	0.018708823	0.035010044	0.15165344	0.0	0.017162655	0.031892445	0.14013872	0.0	528000	-1.3038516e-08	2.7939677e-09	0.00062889827	0.0004893433	-0.010352677	-0.008160559	-0.00017896882	-0.00012313925	0.34938654	0.20970944	0.01543435	0.016098674	0.17025	0.13174999	8.0	7.0	769.6013338565826
132	0.052650000900030136	0.05	0.049060952	0.2	0.0	23.04651	0.014929316	0.030888196	0.14309445	0.0	0.017032353	0.032412305	0.16043974	0.0	532000	7.450581e-09	-1.071021e-08	0.00062835263	0.0005615142	-0.024377726	-0.003697577	-0.00013806384	-0.00015339747	0.34952825	0.20899567	0.01511167	0.01696099	0.16075	0.1335	34.0	3.0	775.8512477874756
133	0.05364999920129776	0.059263803	0.047185294	0.1	0.0	24.349693	0.022281345	0.037812732	0.15585303	0.0	0.014507948	0.029516166	0.13132988	0.0	536000	-2.0489097e-08	-1.21071935e-08	0.0005934401	0.0004097085	-0.015075004	-0.013383787	-0.00013156242	-0.00013027489	0.348619	0.20887625	0.01576496	0.016512193	0.121999994	0.15349999	16.0	12.0	781.8289260864258
134	0.054899998009204865	0.049171593	0.04842392	0.1	0.0	23.378698	0.022261426	0.03667612	0.16035385	0.0	0.013432516	0.029336292	0.16075855	0.0	540000	9.313226e-10	-1.7695129e-08	0.00061431644	0.00044429325	-0.013180315	-0.016649624	-0.00015909428	-0.00014889915	0.34591115	0.20831797	0.015555885	0.015070219	0.13125	0.12575	13.0	16.0	787.9825909137726
135	0.054475001990795135	0.05484663	0.04842749	0.2	0.0	24.251534	0.014361831	0.031080272	0.14908004	0.0	0.018645901	0.03314876	0.17112625	0.0	544000	7.450581e-09	-2.2351742e-08	0.0006687519	0.0005741752	-0.010827258	-0.012457016	-0.00012260987	-0.00016276824	0.3449569	0.20785688	0.015421221	0.015571683	0.12	0.134	8.0	12.0	793.9689059257507
